,raw,char,line
118,JACK: The kaiser abdicated.  This war is going to end.  Dominic will be very safe here with Aunt Kitt.,JACK,The kaiser abdicated.  This war is going to end.  Dominic will be very safe here with Aunt Kitt.
119,"KIT GARRISON: Oh, let’s get you all inside.",KIT GARRISON,"Oh, let’s get you all inside."
120,     SCENE: Inside,     SCENE,Inside
121,JACK: Welcome to one of my father’s many extravagances: an impossibly large chateau in the middle of no-man’s-land for summer holidays.,JACK,Welcome to one of my father’s many extravagances: an impossibly large chateau in the middle of no-man’s-land for summer holidays.
122,KIT GARRISON: This is where the children play after their lessons and before bed.  This is Regine and this is Dominic.  Will you take him under your wing?  He’s going to stay for a while with us.,KIT GARRISON,This is where the children play after their lessons and before bed.  This is Regine and this is Dominic.  Will you take him under your wing?  He’s going to stay for a while with us.
123,JACK: He reminds me of Colette.  Thank you.,JACK,He reminds me of Colette.  Thank you.
124,"KIT GARRISON: Oh, Anne.  You look as though you’ve been dragged through the mud.  Let someone look after you for a change. [revealing gems hidden in Anne’s clothes] Each of these would save hundreds of lives and medical supplies.  It would otherwise be impossible to procure now.  And assist Jack.  Bring this blessed war to an end.  ",KIT GARRISON,"Oh, Anne.  You look as though you’ve been dragged through the mud.  Let someone look after you for a change. [revealing gems hidden in Anne’s clothes] Each of these would save hundreds of lives and medical supplies.  It would otherwise be impossible to procure now.  And assist Jack.  Bring this blessed war to an end.  "
125,     SCENE: Outside the chateau,     SCENE,Outside the chateau
126,"KIT GARRISON: You needn’t worry about this young fellow anymore.  He’s safe here.  Bye-bye.  As long as I live.  [Anne and Jack get in the car] Bye! Wave, Dominic, wave.",KIT GARRISON,"You needn’t worry about this young fellow anymore.  He’s safe here.  Bye-bye.  As long as I live.  [Anne and Jack get in the car] Bye! Wave, Dominic, wave."
127,     SCENE: In the car,     SCENE,In the car
128,ANNE: I never thought it was going to feel like this.,ANNE,I never thought it was going to feel like this.
129,JACK: Shh.,JACK,Shh.
130,ANNE: Giving him up for good.,ANNE,Giving him up for good.
131,JACK: Don’t worry. [he puts his arm around her]  You’ll see Dominic again.,JACK,Don’t worry. [he puts his arm around her]  You’ll see Dominic again.
132,"ANNE: I keep thinking about Gil and all the reasons that I came here.  I don’t want to go to Germany if he doesn’t exist.  Please. tell me the truth, Jack.",ANNE,"I keep thinking about Gil and all the reasons that I came here.  I don’t want to go to Germany if he doesn’t exist.  Please. tell me the truth, Jack."
133,JACK: Truth? Open my bag.,JACK,Truth? Open my bag.
134,ANNE: Why?,ANNE,Why?
135,"JACK: Open the bag!  Look in the file.  Not that one, the other one.  See the signature?",JACK,"Open the bag!  Look in the file.  Not that one, the other one.  See the signature?"
136,ANNE: Where? Wait.  What?  Where did you get this?,ANNE,Where? Wait.  What?  Where did you get this?
137,JACK: I sprang a P.O.W. a couple of months ago. Found that medical certificate and his gear.,JACK,I sprang a P.O.W. a couple of months ago. Found that medical certificate and his gear.
138,ANNE: A month ago?,ANNE,A month ago?
139,"JACK: Unfortunately, the little group I’m with has its work cut out.  We’re assigned to bribe certain German officials into a meeting in France.  So, the Allies can conclude an armistice.  I have every intention of doing whatever I can to help you, Anne.",JACK,"Unfortunately, the little group I’m with has its work cut out.  We’re assigned to bribe certain German officials into a meeting in France.  So, the Allies can conclude an armistice.  I have every intention of doing whatever I can to help you, Anne."
140,     SCENE: Germany,     SCENE,Germany
141,ANNE: Keep going.,ANNE,Keep going.
142,JACK: Move!,JACK,Move!
143,ANNE: We can’t stop.  We have to keep going.,ANNE,We can’t stop.  We have to keep going.
144,JACK: What?,JACK,What?
145,ANNE: Go!,ANNE,Go!
146,"JACK: The city is under siege.  The German troops have walked away from the front with their coats rotting on their backs.  They’re looting because no one can stop them.  Because they’re afraid, not of the Allies, but of the Communists.  I have a contact in here that can help us.  Come on.",JACK,"The city is under siege.  The German troops have walked away from the front with their coats rotting on their backs.  They’re looting because no one can stop them.  Because they’re afraid, not of the Allies, but of the Communists.  I have a contact in here that can help us.  Come on."
147,     SCENE: Embassy,     SCENE,Embassy
148,JACK: There were no other records of any Canadian or American Dr. Blythes in any of the hospitals or camps. Maybe he was moved.,JACK,There were no other records of any Canadian or American Dr. Blythes in any of the hospitals or camps. Maybe he was moved.
149,ANNE: You showed me the paper.  You told me you had contacts.  You let me put your own son in danger.,ANNE,You showed me the paper.  You told me you had contacts.  You let me put your own son in danger.
150,JACK: I’m trying to help legions of others.  Don’t you want to be part of this now?,JACK,I’m trying to help legions of others.  Don’t you want to be part of this now?
151,"ANNE: I came here for one reason, and one reason only, and I am not leaving until I have turned up every single floorboard to find out whatever I can about my husband.",ANNE,"I came here for one reason, and one reason only, and I am not leaving until I have turned up every single floorboard to find out whatever I can about my husband."
152,JACK’S ASSOCIATE: We convene at the station at 1600 hours.,JACK’S ASSOCIATE,We convene at the station at 1600 hours.
153,"JACK: If I have to scour every barracks in the city, I’ll keep on trying.",JACK,"If I have to scour every barracks in the city, I’ll keep on trying."
154,     SCENE: Barracks,     SCENE,Barracks
155,"JACK: You see him?  In a day, these men will be free.  They’ll be walking away because these Germans can’t be bothered keeping them.  Come on.  British troops are already being released all over the city.",JACK,"You see him?  In a day, these men will be free.  They’ll be walking away because these Germans can’t be bothered keeping them.  Come on.  British troops are already being released all over the city."
156,     SCENE: Hospital,     SCENE,Hospital
157,ANNE: [looking at the hospital logs] He was here.  His name.  His name is here.  It’s dated October.,ANNE,[looking at the hospital logs] He was here.  His name.  His name is here.  It’s dated October.
158,"JACK: Yes, he was here for several months.",JACK,"Yes, he was here for several months."
159,ANNE: And what did she say?,ANNE,And what did she say?
160,"JACK: Every day the Germans brought him here from the camp to work.  Then one day, they took him away.  He never came back.",JACK,"Every day the Germans brought him here from the camp to work.  Then one day, they took him away.  He never came back."
161,ANNE: Where did she say they took him?,ANNE,Where did she say they took him?
162,"JACK: Anne, they don’t ask questions.",JACK,"Anne, they don’t ask questions."
163,ANNE: Did she say he was dead?  I need proof.  [to the nurse] Do you keep a record of people who die? [she lunges at her],ANNE,Did she say he was dead?  I need proof.  [to the nurse] Do you keep a record of people who die? [she lunges at her]
164,JACK: Anne.  This is anarchy.  There’s no authorities here to make out a certificate.  He might have got away.,JACK,Anne.  This is anarchy.  There’s no authorities here to make out a certificate.  He might have got away.
165,ANNE: And if he didn’t?  [the hug],ANNE,And if he didn’t?  [the hug]
166,JACK: I said something to you a long time ago.  I meant it.  We can take Dominic.  We con go back to the U.S. of A. We can be a family.,JACK,I said something to you a long time ago.  I meant it.  We can take Dominic.  We con go back to the U.S. of A. We can be a family.
167,     SCENE: Park,     SCENE,Park
168,"JACK’S ASSOCIATE: The German delegation will be taken by train to LaCapelle and meet at the Villa Paques.  Then I will drive them to the Chimay… [Germans shouting in the background]  LaCapelle Road, where they will present themselves.",JACK’S ASSOCIATE,"The German delegation will be taken by train to LaCapelle and meet at the Villa Paques.  Then I will drive them to the Chimay… [Germans shouting in the background]  LaCapelle Road, where they will present themselves."
169,"ELSIE JAMES: Hello, my fine boys!  ",ELSIE JAMES,"Hello, my fine boys!  "
170,MARGARET BUSH: We’re coming!,MARGARET BUSH,We’re coming!
171,"ELSIE JAMES: Hello, boys! My favorite.  Oh, what a gentle bunch.",ELSIE JAMES,"Hello, boys! My favorite.  Oh, what a gentle bunch."
172,MARGARET BUSH: We’re here.,MARGARET BUSH,We’re here.
173,ELSIE JAMES: We’re here.,ELSIE JAMES,We’re here.
174,"MARGARET BUSH: They’re fighting.  I think we should sing a song. All right, we’re going to sing a song for you boys.",MARGARET BUSH,"They’re fighting.  I think we should sing a song. All right, we’re going to sing a song for you boys."
175,ELSIE JAMES: All right.,ELSIE JAMES,All right.
176,"JACK’S ASSOCIATE: [continuing] After that, Marechal Foch has arranged that they be escorted by a security train to a secluded spot in the Compiegne forest.",JACK’S ASSOCIATE,"[continuing] After that, Marechal Foch has arranged that they be escorted by a security train to a secluded spot in the Compiegne forest."
177,[Elsie James and Margaret Bush sing],[Elsie James and Margaret Bush sing],
178,JACK: The isolation should hide them from any rebel aircraft.,JACK,The isolation should hide them from any rebel aircraft.
179,JACK’S ASSOCIATE: [continuing] President Wilson wants our team to be part of the delegate…,JACK’S ASSOCIATE,[continuing] President Wilson wants our team to be part of the delegate…
180,ELSIE JAMES: Hey!  What’s the matter with you?,ELSIE JAMES,Hey!  What’s the matter with you?
181,MARGARET BUSH: Sing a song.,MARGARET BUSH,Sing a song.
182,[Elsie James and Margaret Bush sing a new song],[Elsie James and Margaret Bush sing a new song],
183,ELSIE JAMES: [seeing Anne] Oh.,ELSIE JAMES,[seeing Anne] Oh.
184,"MARGARET BUSH: Look, who’s here!",MARGARET BUSH,"Look, who’s here!"
185,ELSIE JAMES: Anne!  ,ELSIE JAMES,Anne!  
186,ANNE: You’re safe!  You’re safe.  You made it. Oh!,ANNE,You’re safe!  You’re safe.  You made it. Oh!
187,"MARGARET BUSH: Oh, we missed you.",MARGARET BUSH,"Oh, we missed you."
188,ANNE: What are you doing here?,ANNE,What are you doing here?
189,ELSIE JAMES: We are now the villainous vamping lady spies!,ELSIE JAMES,We are now the villainous vamping lady spies!
190,ANNE: Yeah?,ANNE,Yeah?
191,"MARGARET BUSH: Those French soldiers was so convinced we was German, they shipped us across the border.  And now the Germans are convinced it’s over so we’re having a ball!",MARGARET BUSH,"Those French soldiers was so convinced we was German, they shipped us across the border.  And now the Germans are convinced it’s over so we’re having a ball!"
192,"ELSIE JAMES: We are doing way better, by George.  This place is better than no-man’s-land.  Hey, where’s the little kid?",ELSIE JAMES,"We are doing way better, by George.  This place is better than no-man’s-land.  Hey, where’s the little kid?"
193,"MARGARET BUSH: Hey, Annie, why don’t you come up and sing a song with us?",MARGARET BUSH,"Hey, Annie, why don’t you come up and sing a song with us?"
194,"ELSIE JAMES: Oh, yes!  Oh, please. Come on, come on.  You can do this.  Get up.",ELSIE JAMES,"Oh, yes!  Oh, please. Come on, come on.  You can do this.  Get up."
195,"MARGARET BUSH: No, you can’t say no to us.  We won’t let you. Come on, you can look into their faces now.  Come on.  You know the rules.",MARGARET BUSH,"No, you can’t say no to us.  We won’t let you. Come on, you can look into their faces now.  Come on.  You know the rules."
196,"ELSIE JAMES and MARGARET BUSH: [singing] Let me call you Sweethearts,",ELSIE JAMES and MARGARET BUSH,"[singing] Let me call you Sweethearts,"
197,MARGARET BUSH: Sing!,MARGARET BUSH,Sing!
198,ELSIE JAMES and MARGARET BUSH: [singing] I’m I love with you.,ELSIE JAMES and MARGARET BUSH,[singing] I’m I love with you.
199,ELSIE JAMES: Come on!,ELSIE JAMES,Come on!
200,MARGARET BUSH: Don’t be shy.  Come on.,MARGARET BUSH,Don’t be shy.  Come on.
201,"ALL THREE: [singing] Let me hear you whisper, that you love me, too.  Keep your love light shining in your eyes so true.",ALL THREE,"[singing] Let me hear you whisper, that you love me, too.  Keep your love light shining in your eyes so true."
202,MARGARET BUSH: You sing.,MARGARET BUSH,You sing.
203,"ELSIE JAMES: Come on, Anne.",ELSIE JAMES,"Come on, Anne."
204,"ANNE: [singing] Let me call you Sweetheart, I’m in love with you.",ANNE,"[singing] Let me call you Sweetheart, I’m in love with you."
205,MARGARET BUSH: Beautiful!,MARGARET BUSH,Beautiful!
206,ELSIE JAMES: One more time.,ELSIE JAMES,One more time.
207,"ALL THREE: [singing] Let me call you Sweetheart, I’m in love with you…",ALL THREE,"[singing] Let me call you Sweetheart, I’m in love with you…"
208,[Anne sees Gilbert],[Anne sees Gilbert],
209,"ANNE: Oh! Oh, my love!",ANNE,"Oh! Oh, my love!"
210,GILBERT: I thought you were a dream.,GILBERT,I thought you were a dream.
211,JACK: Officer Blythe.,JACK,Officer Blythe.
212,ANNE: You remember Jack Garrison.  He helped me look for you.,ANNE,You remember Jack Garrison.  He helped me look for you.
213,JACK: We’ve got to move very quickly.  There’s going to be a truce.,JACK,We’ve got to move very quickly.  There’s going to be a truce.
214,ANNE: Jack and his friend’s with Allied forces.  They’re going to get us out of here quickly.,ANNE,Jack and his friend’s with Allied forces.  They’re going to get us out of here quickly.
215,JACK: We haven’t much time.  I’ll see what we can do.,JACK,We haven’t much time.  I’ll see what we can do.
216,     SCENE: Train station,     SCENE,Train station
217,JACK: My associate and I are to escort you and your delegation to the Eastern front.,JACK,My associate and I are to escort you and your delegation to the Eastern front.
218,     SCENE: On the train,     SCENE,On the train
219,GILBERT: [after Jack offers him a cigarette] No.,GILBERT,[after Jack offers him a cigarette] No.
